id,major_min_score_2024,college_name_excel,major_name_excel,source_province
8075785,601.0,云南大学,经济学,湖北
8075786,596.0,云南大学,工商管理类,湖北
8071604,597.0,浙江财经大学,计算机类,湖北
8071605,596.0,浙江财经大学,数据科学与大数据技术,湖北
8058907,602.0,中国地质大学(武汉),应用化学,湖北
8058908,600.0,中国地质大学(武汉),地质学类,湖北
8058909,605.0,中国地质大学(武汉),电子信息类,湖北
8058910,596.0,中国地质大学(武汉),土木类,湖北
8058911,599.0,中国地质大学(武汉),地质类,湖北
8058912,601.0,中国地质大学(武汉),管理科学与工程类,湖北
8066507,599.0,中国矿业大学(北京),数学类,湖北
8066508,596.0,中国矿业大学(北京),地球物理学,湖北
8066509,598.0,中国矿业大学(北京),工程力学,湖北
8066510,602.0,中国矿业大学(北京),机械类,湖北
8066511,602.0,中国矿业大学(北京),智能制造工程,湖北
8066512,605.0,中国矿业大学(北京),新能源科学与工程,湖北
8066513,610.0,中国矿业大学(北京),电气工程及其自动化,湖北
8066514,604.0,中国矿业大学(北京),人工智能,湖北
8066515,605.0,中国矿业大学(北京),计算机科学与技术,湖北
8066516,597.0,中国矿业大学(北京),土木工程,湖北
8066517,596.0,中国矿业大学(北京),城市地下空间工程,湖北
8066518,598.0,中国矿业大学(北京),智能建造,湖北
8066519,599.0,中国矿业大学(北京),测绘类,湖北
8066520,599.0,中国矿业大学(北京),化学工程与工艺,湖北
8066521,596.0,中国矿业大学(北京),地质类,湖北
8066522,596.0,中国矿业大学(北京),矿物加工工程,湖北
8066523,596.0,中国矿业大学(北京),智能采矿工程,湖北
8066524,600.0,中国矿业大学(北京),碳储科学与工程,湖北
8066525,596.0,中国矿业大学(北京),环境工程,湖北
8066526,597.0,中国矿业大学(北京),安全科学与工程类,湖北
8070120,621.0,中国医科大学,临床医学,湖北
8070121,632.0,中国医科大学,临床医学,湖北
8070122,615.0,中国医科大学,预防医学,湖北
8064765,596.0,中央民族大学,环境科学,湖北
8071712,597.0,安徽大学,数字经济,湖北
8071713,595.0,安徽大学,金融学,湖北
8071714,596.0,安徽大学,国际经济与贸易,湖北
8071715,596.0,安徽大学,英语,湖北
8071716,597.0,安徽大学,信息管理与信息系统,湖北
8071717,598.0,安徽大学,大数据管理与应用,湖北
8058638,596.0,北京林业大学,信息管理与信息系统,湖北
8058639,595.0,北京林业大学,工商管理类,湖北
8064635,595.0,北京林业大学,林业工程类,湖北
8064636,600.0,北京林业大学,林业工程类,湖北
8064637,595.0,北京林业大学,环境工程,湖北
8064638,598.0,北京林业大学,食品科学与工程,湖北
8064648,596.0,北京中医药大学,法学,湖北
8064649,598.0,北京中医药大学,英语,湖北
8064650,595.0,北京中医药大学,公共管理类,湖北
8064912,595.0,大连海事大学,法学,湖北
8059493,595.0,对外经济贸易大学,政治学类,湖北
8070708,595.0,哈尔滨医科大学,精神医学,湖北
8063310,595.0,华南师范大学,法学,湖北
8059526,596.0,华中师范大学,政治学类,湖北
8059527,595.0,华中师范大学,马克思主义理论类,湖北
8058968,595.0,暨南大学,电子商务,湖北
8060313,595.0,江南大学,汉语言文学,湖北
8060628,595.0,兰州大学,政治学类,湖北
8060629,597.0,兰州大学,马克思主义理论类,湖北
8069940,595.0,辽宁大学,工程管理,湖北
8072187,600.0,南昌大学,物理学,湖北
8072188,597.0,南昌大学,应用物理学,湖北
8072189,595.0,南昌大学,化学,湖北
8072190,596.0,南昌大学,应用化学,湖北
8072191,595.0,南昌大学,生物科学,湖北
8072192,595.0,南昌大学,生态学,湖北
8072193,596.0,南昌大学,工程力学,湖北
8072194,606.0,南昌大学,机械设计制造及其自动化,湖北
8072195,595.0,南昌大学,材料成型及控制工程,湖北
8072196,595.0,南昌大学,工业设计,湖北
8072197,600.0,南昌大学,过程装备与控制工程,湖北
8072198,595.0,南昌大学,材料科学与工程,湖北
8072199,598.0,南昌大学,高分子材料与工程,湖北
8072200,603.0,南昌大学,能源与动力工程,湖北
8072201,609.0,南昌大学,电气工程及其自动化,湖北
8072202,607.0,南昌大学,电子信息工程,湖北
8072203,604.0,南昌大学,通信工程,湖北
8072204,608.0,南昌大学,自动化,湖北
8072205,609.0,南昌大学,计算机科学与技术,湖北
8072206,602.0,南昌大学,软件工程,湖北
8072207,600.0,南昌大学,网络空间安全,湖北
8072208,595.0,南昌大学,土木工程,湖北
8072209,598.0,南昌大学,水利水电工程,湖北
8072210,598.0,南昌大学,制药工程,湖北
8072211,597.0,南昌大学,食品科学与工程,湖北
8072212,595.0,南昌大学,食品质量与安全,湖北
8072213,595.0,南昌大学,水产养殖学,湖北
8072214,597.0,南昌大学,基础医学,湖北
8072215,595.0,南昌大学,临床医学,湖北
8072216,595.0,南昌大学,医学影像学,湖北
8072217,595.0,南昌大学,预防医学,湖北
8072218,595.0,南昌大学,临床药学,湖北
8072219,595.0,南昌大学,医学检验技术,湖北
8072220,595.0,南昌大学,康复治疗学,湖北
8072221,601.0,南昌大学,智能医学工程,湖北
8076663,595.0,宁夏大学,软件工程,湖北
8062166,601.0,苏州大学,法学,湖北
8062167,595.0,苏州大学,英语,湖北
8062168,595.0,苏州大学,西班牙语,湖北
8062169,596.0,苏州大学,广告学,湖北
8062170,598.0,苏州大学,网络与新媒体,湖北
8062171,595.0,苏州大学,物流管理,湖北
8059394,595.0,苏州大学,生物技术,湖北
8059395,595.0,苏州大学,材料类,湖北
8059396,595.0,苏州大学,冶金工程,湖北
8059397,595.0,苏州大学,金属材料工程,湖北
8059398,595.0,苏州大学,化学工程与工艺,湖北
8059399,595.0,苏州大学,纺织工程,湖北
8059400,595.0,苏州大学,非织造材料与工程,湖北
8059401,595.0,苏州大学,药学,湖北
8075788,602.0,云南大学,信息与计算科学,湖北
8075789,609.0,云南大学,物理学,湖北
8075790,597.0,云南大学,化学类,湖北
8075791,596.0,云南大学,大气科学,湖北
8075792,596.0,云南大学,地球物理学,湖北
8075793,597.0,云南大学,地质学,湖北
8075794,598.0,云南大学,生物科学,湖北
8075795,596.0,云南大学,生物技术,湖北
8075796,599.0,云南大学,生态学,湖北
8075797,601.0,云南大学,统计学,湖北
8075798,598.0,云南大学,材料科学与工程,湖北
8075799,600.0,云南大学,新能源科学与工程,湖北
8075800,595.0,云南大学,土木工程,湖北
8075801,597.0,云南大学,环境科学与工程类,湖北
8075802,597.0,云南大学,药学,湖北
8060164,596.0,中央民族大学,哲学类,湖北
8060165,597.0,中央民族大学,经济学类,湖北
8060166,602.0,中央民族大学,法学类,湖北
8060167,597.0,中央民族大学,社会学类,湖北
8060168,596.0,中央民族大学,民族学,湖北
8060169,599.0,中央民族大学,教育学,湖北
8060170,600.0,中央民族大学,汉语言文学,湖北
8060171,602.0,中央民族大学,汉语言文学,湖北
8060172,598.0,中央民族大学,汉语国际教育,湖北
8060173,596.0,中央民族大学,外国语言文学类,湖北
8060174,595.0,中央民族大学,日语,湖北
8060175,596.0,中央民族大学,新闻传播学类,湖北
8060176,596.0,中央民族大学,历史学类,湖北
8060177,600.0,中央民族大学,历史学,湖北
8060178,596.0,中央民族大学,工商管理类,湖北
8060179,595.0,中央民族大学,公共管理类,湖北
8075090,595.0,重庆邮电大学,经济学类,湖北
8075091,596.0,重庆邮电大学,数学类,湖北
8075092,598.0,重庆邮电大学,应用物理学,湖北
8075093,596.0,重庆邮电大学,机械类,湖北
8075094,595.0,重庆邮电大学,智能车辆工程,湖北
8075095,600.0,重庆邮电大学,电子信息类,湖北
8075096,599.0,重庆邮电大学,电子信息类,湖北
8075097,599.0,重庆邮电大学,电子信息类,湖北
8075098,608.0,重庆邮电大学,通信工程,湖北
8075099,595.0,重庆邮电大学,医学信息工程,湖北
8075100,597.0,重庆邮电大学,自动化类,湖北
8075101,595.0,重庆邮电大学,邮政工程,湖北
8075102,600.0,重庆邮电大学,计算机类,湖北
8075103,602.0,重庆邮电大学,计算机类,湖北
8075104,597.0,重庆邮电大学,软件工程,湖北
8075105,599.0,重庆邮电大学,信息安全,湖北
8075106,600.0,重庆邮电大学,智能科学与技术,湖北
8075107,601.0,重庆邮电大学,数据科学与大数据技术,湖北
8075108,595.0,重庆邮电大学,生物医学工程,湖北
8075109,597.0,重庆邮电大学,信息管理与信息系统,湖北
8075110,597.0,重庆邮电大学,工程管理,湖北
8075111,596.0,重庆邮电大学,电子商务类,湖北
8058615,594.0,北京交通大学,土木类,湖北
8060067,598.0,北京邮电大学,法学,湖北
8060068,594.0,北京邮电大学,英语,湖北
8060069,596.0,北京邮电大学,网络与新媒体,湖北
8060070,596.0,北京邮电大学,工商管理类,湖北
8060212,594.0,大连理工大学,英语,湖北
8060213,594.0,大连理工大学,日语,湖北
8060214,594.0,大连理工大学,新闻传播学类,湖北
8060215,594.0,大连理工大学,建筑类,湖北
8060216,594.0,大连理工大学,公共事业管理,湖北
8074440,594.0,广东工业大学,应用化学,湖北
8074441,601.0,广东工业大学,机械设计制造及其自动化,湖北
8074442,598.0,广东工业大学,机械电子工程,湖北
8074443,598.0,广东工业大学,能源动力类,湖北
8074444,599.0,广东工业大学,微电子科学与工程,湖北
8074445,604.0,广东工业大学,集成电路设计与集成系统,湖北
8074446,600.0,广东工业大学,计算机类,湖北
8074447,597.0,广东工业大学,土木工程,湖北
8074448,595.0,广东工业大学,给排水科学与工程,湖北
8074449,595.0,广东工业大学,环境生态工程,湖北
8075701,594.0,贵州医科大学,医学影像学,湖北
8062108,606.0,华东政法大学,法学,湖北
8062109,599.0,华东政法大学,法学,湖北
8062110,620.0,华东政法大学,法学,湖北
8062111,598.0,华东政法大学,法学,湖北
8062112,606.0,华东政法大学,法学,湖北
8062113,599.0,华东政法大学,知识产权,湖北
8062114,594.0,华东政法大学,英语,湖北
8062115,594.0,华东政法大学,公共管理类,湖北
8063309,594.0,华南师范大学,历史学,湖北
8069941,594.0,辽宁大学,会计学,湖北
8071107,594.0,南京林业大学,信息与计算科学,湖北
8071108,594.0,南京林业大学,机械设计制造及其自动化,湖北
8071109,594.0,南京林业大学,工业设计,湖北
8071110,594.0,南京林业大学,自动化,湖北
8071111,595.0,南京林业大学,计算机科学与技术,湖北
8071267,595.0,南京审计大学,税收学,湖北
8071268,594.0,南京审计大学,金融学,湖北
8071269,598.0,南京审计大学,会计学,湖北
8071270,605.0,南京审计大学,审计学,湖北
8059408,594.0,南京邮电大学,经济统计学,湖北
8059409,598.0,南京邮电大学,大数据管理与应用,湖北
8069457,606.0,山西大学,数学与应用数学,湖北
8069458,594.0,山西大学,信息与计算科学,湖北
8069459,607.0,山西大学,物理学,湖北
8069460,594.0,山西大学,统计学,湖北
8069461,595.0,山西大学,电子信息类,湖北
8069462,595.0,山西大学,光电信息科学与工程,湖北
8069463,598.0,山西大学,人工智能,湖北
8069464,594.0,山西大学,计算机科学与技术,湖北
8069465,598.0,山西大学,计算机科学与技术,湖北
8069466,595.0,山西大学,数据科学与大数据技术,湖北
8060563,603.0,西南财经大学,经济学,湖北
8060564,597.0,西南财经大学,财政学类,湖北
8060565,595.0,西南财经大学,金融学类,湖北
8060566,596.0,西南财经大学,金融学类,湖北
8060567,603.0,西南财经大学,金融学,湖北
8060568,599.0,西南财经大学,经济与贸易类,湖北
8060569,604.0,西南财经大学,法学,湖北
8060570,607.0,西南财经大学,法学,湖北
8060571,601.0,西南财经大学,工商管理类,湖北
8060572,594.0,西南财经大学,工商管理类,湖北
8060573,605.0,西南财经大学,会计学,湖北
8060574,601.0,西南财经大学,会计学,湖北
8066181,594.0,西南大学,风景园林,湖北
8066182,596.0,西南大学,园林,湖北
8065673,594.0,中国地质大学(武汉),本科预科班,湖北
8060369,594.0,中国海洋大学,法学,湖北
8058832,599.0,中国药科大学,化工与制药类,湖北
8058833,594.0,中国药科大学,药事管理,湖北
8058834,594.0,中国药科大学,中药学类,湖北
8060443,597.0,中南财经政法大学,经济管理试验班,湖北
8060444,599.0,中南财经政法大学,经济学,湖北
8060445,596.0,中南财经政法大学,经济学,湖北
8060446,597.0,中南财经政法大学,财政学类,湖北
8060447,600.0,中南财经政法大学,财政学,湖北
8060448,594.0,中南财经政法大学,金融学类,湖北
8060449,597.0,中南财经政法大学,金融学,湖北
8060450,596.0,中南财经政法大学,经济与贸易类,湖北
8060451,596.0,中南财经政法大学,国际经济与贸易,湖北
8060452,601.0,中南财经政法大学,法学类,湖北
8060453,606.0,中南财经政法大学,知识产权,湖北
8060454,595.0,中南财经政法大学,国际商务,湖北
8060163,594.0,中央民族大学,本科预科班,湖北
8075710,594.0,遵义医科大学,临床医学,湖北
8068733,593.0,北京电影学院,戏剧影视文学,湖北
8060054,593.0,北京交通大学,法学,湖北
8060055,597.0,北京交通大学,外国语言文学类,湖北
8060056,595.0,北京交通大学,新闻传播学类,湖北
8060057,593.0,北京交通大学,建筑类,湖北
8064615,594.0,北京林业大学,数字经济,湖北
8064616,596.0,北京林业大学,金融学,湖北
8064617,595.0,北京林业大学,国际经济与贸易,湖北
8064618,599.0,北京林业大学,法学,湖北
8064619,610.0,北京林业大学,法学,湖北
8064620,595.0,北京林业大学,商务英语,湖北
8064621,597.0,北京林业大学,信息管理与信息系统,湖北
8064622,593.0,北京林业大学,工商管理类,湖北
8064639,593.0,北京林业大学,园艺,湖北
8064640,596.0,北京林业大学,水土保持与荒漠化防治,湖北
8064641,596.0,北京林业大学,林学类,湖北
8064642,609.0,北京林业大学,林学类,湖北
8064643,594.0,北京林业大学,草业科学,湖北
8064906,593.0,大连海事大学,经济学类,湖北
8064907,598.0,大连海事大学,法学,湖北
8064908,593.0,大连海事大学,管理科学与工程类,湖北
8064909,593.0,大连海事大学,工商管理类,湖北
8064910,593.0,大连海事大学,交通管理,湖北
8074450,593.0,广东工业大学,机械电子工程,湖北
8074451,596.0,广东工业大学,电气工程及其自动化,湖北
8074452,594.0,广东工业大学,人工智能,湖北
8074453,594.0,广东工业大学,计算机科学与技术,湖北
8074454,593.0,广东工业大学,土木工程,湖北
8074455,593.0,广东工业大学,化学工程与工艺,湖北
8058851,593.0,合肥工业大学,应用化学,湖北
8058852,604.0,合肥工业大学,机械设计制造及其自动化,湖北
8058853,595.0,合肥工业大学,化学工程与工艺,湖北
8058854,594.0,合肥工业大学,交通运输,湖北
8058678,593.0,华北电力大学(北京),供应链管理,湖北
8074345,593.0,华南师范大学,环境科学,湖北
8065737,601.0,华中农业大学,经济学类,湖北
8065738,598.0,华中农业大学,经济统计学,湖北
8065739,603.0,华中农业大学,法学,湖北
8065740,593.0,华中农业大学,社会学类,湖北
8065741,595.0,华中农业大学,外国语言文学类,湖北
8065742,597.0,华中农业大学,广告学,湖北
8065743,601.0,华中农业大学,风景园林,湖北
8065744,593.0,华中农业大学,管理科学与工程类,湖北
8065745,593.0,华中农业大学,大数据管理与应用,湖北
8065746,596.0,华中农业大学,工商管理类,湖北
8065747,593.0,华中农业大学,公共管理类,湖北
8059528,593.0,华中师范大学,地理科学类,湖北
8059087,593.0,陕西师范大学,心理学类,湖北
8070843,598.0,上海理工大学,工科试验班,湖北
8070844,593.0,上海理工大学,工科试验班,湖北
8070845,596.0,上海理工大学,理科试验班,湖北
8058779,593.0,上海外国语大学,国际经济与贸易,湖北
8058780,593.0,上海外国语大学,新闻传播学类,湖北
8075481,597.0,四川农业大学,信息与计算科学,湖北
8075482,594.0,四川农业大学,应用化学,湖北
8075483,595.0,四川农业大学,化学生物学,湖北
8075484,594.0,四川农业大学,生物技术,湖北
8075485,596.0,四川农业大学,能源与动力工程,湖北
8075486,598.0,四川农业大学,电气工程及其自动化,湖北
8075487,598.0,四川农业大学,电子科学与技术,湖北
8075488,595.0,四川农业大学,土木工程,湖北
8075489,593.0,四川农业大学,给排水科学与工程,湖北
8075490,593.0,四川农业大学,道路桥梁与渡河工程,湖北
8075491,596.0,四川农业大学,水利水电工程,湖北
8075492,593.0,四川农业大学,环境科学,湖北
8075493,594.0,四川农业大学,食品科学与工程,湖北
8075494,594.0,四川农业大学,食品质量与安全,湖北
8075495,593.0,四川农业大学,农学,湖北
8075496,595.0,四川农业大学,动物科学,湖北
8075497,594.0,四川农业大学,林学,湖北
8075498,594.0,四川农业大学,水产养殖学,湖北
8069571,598.0,太原理工大学,法学,湖北
8069572,593.0,太原理工大学,工程管理,湖北
8069573,595.0,太原理工大学,会计学,湖北
8069574,595.0,太原理工大学,行政管理,湖北
8069575,593.0,太原理工大学,物流管理,湖北
8068801,594.0,天津工业大学,数学类,湖北
8068802,593.0,天津工业大学,应用物理学,湖北
8068803,593.0,天津工业大学,机械工程,湖北
8068804,596.0,天津工业大学,机械电子工程,湖北
8068805,593.0,天津工业大学,工业设计,湖北
8068806,593.0,天津工业大学,智能制造工程,湖北
8068807,601.0,天津工业大学,电气工程及其自动化,湖北
8068808,600.0,天津工业大学,电子信息工程,湖北
8068809,598.0,天津工业大学,电子科学与技术,湖北
8068810,596.0,天津工业大学,通信工程,湖北
8068811,596.0,天津工业大学,光电信息科学与工程,湖北
8068812,597.0,天津工业大学,人工智能,湖北
8068813,598.0,天津工业大学,自动化,湖北
8068814,601.0,天津工业大学,计算机科学与技术,湖北
8068815,597.0,天津工业大学,软件工程,湖北
8068816,594.0,天津工业大学,数据科学与大数据技术,湖北
8068817,596.0,天津工业大学,网络空间安全,湖北
8068818,595.0,天津工业大学,生物医学工程,湖北
8068819,595.0,天津工业大学,智能医学工程,湖北
8066771,596.0,武汉科技大学,电气工程及其自动化,湖北
8066772,593.0,武汉科技大学,自动化类,湖北
8066773,593.0,武汉科技大学,自动化类,湖北
8066774,594.0,武汉科技大学,计算机类,湖北
8059081,593.0,西北农林科技大学,园林,湖北
8059424,593.0,扬州大学,软件工程,湖北
8066582,608.0,中国地质大学(北京),软件工程,湖北
8065542,624.0,中国海洋大学,港口航道与海岸工程,湖北
8065280,606.0,河海大学,港口航道与海岸工程,湖北
8064612,592.0,北京林业大学,城乡规划,湖北
8064613,594.0,北京林业大学,风景园林,湖北
8064614,611.0,北京林业大学,风景园林,湖北
8060236,593.0,东北师范大学,法学,湖北
8060237,594.0,东北师范大学,教育学类,湖北
8060238,602.0,东北师范大学,汉语言文学,湖北
8060239,596.0,东北师范大学,英语,湖北
8060240,592.0,东北师范大学,新闻传播学类,湖北
8060241,595.0,东北师范大学,历史学,湖北
8066701,596.0,合肥工业大学(宣城校区),经济学,湖北
8066702,592.0,合肥工业大学(宣城校区),物流管理,湖北
8058814,599.0,河海大学,应用物理学,湖北
8058815,598.0,河海大学,金属材料工程,湖北
8058816,593.0,河海大学,土木工程,湖北
8058817,594.0,河海大学,给排水科学与工程,湖北
8058818,592.0,河海大学,农业水利工程,湖北
8073871,597.0,湖南师范大学,经济学,湖北
8073872,595.0,湖南师范大学,金融学,湖北
8073873,594.0,湖南师范大学,法学,湖北
8073874,593.0,湖南师范大学,知识产权,湖北
8073875,599.0,湖南师范大学,教育技术学,湖北
8073876,592.0,湖南师范大学,外国语言文学类,湖北
8073877,592.0,湖南师范大学,新闻传播学类,湖北
8073878,594.0,湖南师范大学,文物与博物馆学,湖北
8073879,596.0,湖南师范大学,工商管理,湖北
8073880,592.0,湖南师范大学,旅游管理类,湖北
8064844,600.0,华北电力大学(保定),经济学,湖北
8064845,597.0,华北电力大学(保定),信息管理与信息系统,湖北
8064846,592.0,华北电力大学(保定),工程造价,湖北
8064847,599.0,华北电力大学(保定),会计学,湖北
8064848,605.0,华北电力大学(保定),工业工程,湖北
8064776,596.0,华北电力大学(北京),金融学,湖北
8064777,592.0,华北电力大学(北京),工程管理,湖北
8064778,594.0,华北电力大学(北京),工商管理,湖北
8064779,598.0,华北电力大学(北京),会计学,湖北
8064780,600.0,华北电力大学(北京),供应链管理,湖北
8065963,595.0,暨南大学,经济学,湖北
8065964,592.0,暨南大学,经济统计学,湖北
8072495,596.0,江西财经大学,财政学,湖北
8072496,592.0,江西财经大学,金融学,湖北
8072497,595.0,江西财经大学,法学,湖北
8072498,605.0,江西财经大学,会计学,湖北
8075895,592.0,昆明医科大学,法医学,湖北
8060618,593.0,兰州大学,哲学,湖北
8060619,595.0,兰州大学,经济学类,湖北
8060620,599.0,兰州大学,法学,湖北
8060621,593.0,兰州大学,社会学,湖北
8060622,597.0,兰州大学,汉语言文学,湖北
8060623,593.0,兰州大学,英语,湖北
8060624,592.0,兰州大学,俄语,湖北
8060625,593.0,兰州大学,新闻传播学类,湖北
8060626,594.0,兰州大学,历史学类,湖北
8060627,593.0,兰州大学,工商管理类,湖北
8071271,592.0,南京审计大学,数据科学,湖北
8071272,594.0,南京审计大学,计算机科学与技术,湖北
8071273,592.0,南京审计大学,工程审计,湖北
8059421,592.0,南京师范大学,应急管理,湖北
8076661,592.0,宁夏大学,数学与应用数学,湖北
8070894,599.0,上海对外经贸大学,国际经济与贸易,湖北
8070895,592.0,上海对外经贸大学,市场营销,湖北
8074378,593.0,深圳大学,金融科技,湖北
8074379,595.0,深圳大学,信息管理与信息系统,湖北
8074380,592.0,深圳大学,电子商务,湖北
8068820,597.0,天津工业大学,电气工程及其自动化,湖北
8068821,592.0,天津工业大学,通信工程,湖北
8068868,592.0,天津中医药大学,中医学类,湖北
8068869,595.0,天津中医药大学,中医学,湖北
8068870,594.0,天津中医药大学,中西医临床医学,湖北
8065735,592.0,武汉理工大学,生物科学类,湖北
8063732,598.0,西南政法大学,法学,湖北
8063733,611.0,西南政法大学,法学,湖北
8063734,592.0,西南政法大学,新闻传播学类,湖北
8063735,592.0,西南政法大学,公共事业管理,湖北
8073266,596.0,郑州大学,经济学类,湖北
8073267,596.0,郑州大学,法学,湖北
8073268,597.0,郑州大学,英语,湖北
8073269,592.0,郑州大学,城乡规划,湖北
8073270,593.0,郑州大学,管理科学与工程类,湖北
8060125,595.0,中国传媒大学,汉语言文学,湖北
8060126,616.0,中国传媒大学,新闻学,湖北
8060127,598.0,中国传媒大学,广播电视学,湖北
8060128,592.0,中国传媒大学,广告学,湖北
8060129,594.0,中国传媒大学,传播学,湖北
8060130,593.0,中国传媒大学,市场营销,湖北
8060131,592.0,中国传媒大学,公共关系学,湖北
8058906,592.0,中国地质大学(武汉),英语,湖北
8060077,592.0,中国农业大学,市场营销,湖北
8060078,592.0,中国农业大学,公共事业管理,湖北
8058870,595.0,中国石油大学(华东),数学类,湖北
8058871,594.0,中国石油大学(华东),化学,湖北
8058872,592.0,中国石油大学(华东),应用化学,湖北
8058873,596.0,中国石油大学(华东),机械类,湖北
8058874,593.0,中国石油大学(华东),过程装备与控制工程,湖北
8058875,592.0,中国石油大学(华东),测绘工程,湖北
8058876,593.0,中国石油大学(华东),勘查技术与工程,湖北
8058877,595.0,中国石油大学(华东),石油工程,湖北
8075112,592.0,重庆邮电大学,通信工程,湖北
8070854,587.0,上海海事大学,港口航道与海岸工程,湖北
8073778,579.0,长沙理工大学,港口航道与海岸工程,湖北
8060061,592.0,北京科技大学,社会科学试验班,湖北
8060062,591.0,北京科技大学,外国语言文学类,湖北
8060063,594.0,北京科技大学,工商管理类,湖北
8058640,595.0,北京林业大学,车辆工程,湖北
8058641,596.0,北京林业大学,电气工程及其自动化,湖北
8058642,592.0,北京林业大学,土木工程,湖北
8058643,593.0,北京林业大学,环境工程,湖北
8058644,591.0,北京林业大学,野生动物与自然保护区管理,湖北
8060217,591.0,东北大学,外国语言文学类,湖北
8060218,594.0,东北大学,公共管理类,湖北
8058729,591.0,东北师范大学,心理学,湖北
8059447,594.0,福州大学,车辆工程,湖北
8059448,597.0,福州大学,电子信息类,湖北
8059449,592.0,福州大学,土木工程,湖北
8059450,599.0,福州大学,制药工程,湖北
8059451,591.0,福州大学,生物工程,湖北
8074313,605.0,广东医科大学,临床医学,湖北
8074314,598.0,广东医科大学,麻醉学,湖北
8074315,596.0,广东医科大学,医学影像学,湖北
8074316,594.0,广东医科大学,儿科学,湖北
8074317,598.0,广东医科大学,口腔医学,湖北
8074318,591.0,广东医科大学,预防医学,湖北
8074621,598.0,广西大学,物理学,湖北
8074622,593.0,广西大学,化学类,湖北
8074624,594.0,广西大学,材料成型及控制工程,湖北
8074625,599.0,广西大学,车辆工程,湖北
8074626,600.0,广西大学,能源与动力工程,湖北
8074627,607.0,广西大学,电气工程及其自动化,湖北
8074628,602.0,广西大学,集成电路设计与集成系统,湖北
8074629,601.0,广西大学,信息安全,湖北
8074630,592.0,广西大学,土木工程,湖北
8074631,594.0,广西大学,化学工程与工艺,湖北
8074632,594.0,广西大学,矿物资源工程,湖北
8074633,592.0,广西大学,轻工类,湖北
8074634,592.0,广西大学,植物生产类,湖北
8074635,591.0,广西大学,农业资源与环境,湖北
8074636,592.0,广西大学,动物科学,湖北
8074637,591.0,广西大学,动物医学,湖北
8074638,591.0,广西大学,林学,湖北
8074401,592.0,广州大学,数学与应用数学,湖北
8074402,594.0,广州大学,光电信息科学与工程,湖北
8074403,593.0,广州大学,机器人工程,湖北
8074404,593.0,广州大学,网络空间安全,湖北
8074405,592.0,广州大学,智能建造,湖北
8074406,591.0,广州大学,遥感科学与技术,湖北
8074407,591.0,广州大学,环境工程,湖北
8059129,595.0,合肥工业大学(宣城校区),机械工程,湖北
8059130,591.0,合肥工业大学(宣城校区),城市地下空间工程,湖北
8074338,591.0,华南师范大学,公共事业管理,湖北
8060417,591.0,华中师范大学,本科预科班,湖北
8065330,593.0,南京农业大学,数字经济,湖北
8065331,592.0,南京农业大学,金融学,湖北
8065332,591.0,南京农业大学,社会学类,湖北
8065333,592.0,南京农业大学,英语,湖北
8065334,595.0,南京农业大学,信息管理与信息系统,湖北
8065335,591.0,南京农业大学,工程管理,湖北
8065336,597.0,南京农业大学,农林经济管理,湖北
8065337,592.0,南京农业大学,公共管理类,湖北
8065338,592.0,南京农业大学,信息资源管理,湖北
8065339,592.0,南京农业大学,物流工程,湖北
8065340,592.0,南京农业大学,工业工程,湖北
8074236,596.0,汕头大学,临床医学,湖北
8074237,615.0,汕头大学,临床医学,湖北
8074238,597.0,汕头大学,口腔医学,湖北
8074239,591.0,汕头大学,药学,湖北
8070907,593.0,上海大学,国际经济与贸易,湖北
8070908,603.0,上海大学,信息管理与信息系统,湖北
8070909,591.0,上海大学,工商管理,湖北
8075499,591.0,四川农业大学,园林,湖北
8069631,591.0,太原理工大学,机械设计制造及其自动化,湖北
8076325,592.0,西安邮电大学,应用物理学,湖北
8076326,596.0,西安邮电大学,电子科学与技术,湖北
8076327,595.0,西安邮电大学,通信工程,湖北
8076328,591.0,西安邮电大学,广播电视工程,湖北
8076329,594.0,西安邮电大学,集成电路设计与集成系统,湖北
8076330,591.0,西安邮电大学,电信工程及管理,湖北
8076331,597.0,西安邮电大学,计算机科学与技术,湖北
8076332,593.0,西安邮电大学,软件工程,湖北
8076333,592.0,西安邮电大学,信息安全,湖北
8076334,596.0,西安邮电大学,信息对抗技术,湖北
8064135,591.0,西北大学,经济学,湖北
8066387,592.0,西北农林科技大学,环境科学,湖北
8066388,593.0,西北农林科技大学,食品科学与工程,湖北
8066389,591.0,西北农林科技大学,植物保护,湖北
8066172,591.0,西南大学,生物技术,湖北
8066173,591.0,西南大学,电子信息工程,湖北
8066174,597.0,西南大学,自动化,湖北
8066175,605.0,西南大学,计算机科学与技术,湖北
8066176,595.0,西南大学,软件工程,湖北
8066177,597.0,西南大学,食品质量与安全,湖北
8066178,591.0,西南大学,植物科学与技术,湖北
8059022,591.0,西南大学,生物技术,湖北
8059023,600.0,西南大学,机械类,湖北
8059024,598.0,西南大学,材料类,湖北
8059025,599.0,西南大学,电子信息类,湖北
8059026,593.0,西南大学,纺织工程,湖北
8059027,594.0,西南大学,食品科学与工程类,湖北
8059028,591.0,西南大学,植物生产类,湖北
8059029,591.0,西南大学,药学,湖北
8060540,591.0,西南交通大学,思想政治教育,湖北
8066084,596.0,西南交通大学,机械设计制造及其自动化,湖北
8066085,595.0,西南交通大学,材料科学与工程,湖北
